DATE,HourlyDewPointTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperature,HourlyWetBulbTemperature
2015-01-12T00:14:00,33,,97,FEW:02 3 OVC:08 38,0.75,34,34
2015-01-12T00:24:00,33,,97,BKN:07 2 OVC:08 38,0.25,34,34
2015-01-12T00:51:00,33,0.00,97,VV:09 2,0.25,34,34
2015-01-12T01:26:00,34,,100,SCT:04 2 BKN:07 41 OVC:08 50,0.25,34,34
2015-01-12T01:49:00,34,,100,BKN:07 2 BKN:07 41 OVC:08 55,0.25,34,34
2015-01-12T01:51:00,33,0.00,100,BKN:07 2 BKN:07 41 OVC:08 55,0.25,33,33
2015-01-12T02:51:00,33,0.00,100,VV:09 2,0.25,33,33
2015-01-12T03:51:00,32,0.00,96,VV:09 2,0.00,33,33
2015-01-12T04:51:00,33,0.00,97,VV:09 2,0.25,34,34
2015-01-12T05:51:00,32,0.00,96,VV:09 2,0.25,33,33
2015-01-12T06:14:00,33,,100,OVC:08 2,1.50,33,33
2015-01-12T06:29:00,33,,97,VV:09 2,0.50,34,34
2015-01-12T06:51:00,32,0.00,96,VV:09 2,0.25,33,33
2015-01-12T07:51:00,33,0.00,100,VV:09 2,0.25,33,33
2015-01-12T08:51:00,33,0.00,100,VV:09 2,0.00,33,33
2015-01-12T09:51:00,34,0.00,100,VV:09 2,0.25,34,34
2015-01-12T10:39:00,34,,96,OVC:08 2,1.25,35,35
2015-01-12T10:48:00,34,,93,OVC:08 2,2.00,36,35
2015-01-12T10:51:00,34,0.00,96,OVC:08 2,2.00,35,35
2015-01-12T11:17:00,34,,96,OVC:08 3,1.75,35,35
2015-01-12T11:29:00,34,T,96,OVC:08 3,2.00,35,35
2015-01-12T11:51:00,34,0.01,96,OVC:08 3,2.00,35,35
2015-01-12T12:51:00,34,0.03,93,OVC:08 3,2.50,36,35
2015-01-12T13:51:00,35,0.03,97,OVC:08 3,2.00,36,36
2015-01-12T14:32:00,35,0.01,97,BKN:07 3 OVC:08 16,3.00,36,36
2015-01-12T14:51:00,34,0.03,93,BKN:07 3 OVC:08 14,3.00,36,35
2015-01-12T14:57:00,35,T,97,SCT:04 4 OVC:08 14,3.00,36,36
2015-01-12T15:15:00,35,0.01,97,BKN:07 15 BKN:07 23 OVC:08 28,3.00,36,36
2015-01-12T15:25:00,34,0.01,93,BKN:07 15 BKN:07 23 OVC:08 28,2.50,36,35
2015-01-12T15:51:00,34,0.02,93,OVC:08 15,2.00,36,35
2015-01-12T16:07:00,34,0.02,96,OVC:08 15,1.75,35,35
2015-01-12T16:13:00,34,0.02,96,BKN:07 13 OVC:08 17,1.75,35,35
2015-01-12T16:22:00,34,0.03,96,BKN:07 9 OVC:08 15,1.00,35,35
2015-01-12T16:29:00,33,0.04,93,BKN:07 9 OVC:08 15,0.75,35,34
2015-01-12T16:34:00,33,0.04,97,BKN:07 9 OVC:08 13,1.00,34,34
2015-01-12T16:40:00,33,0.05,97,BKN:07 9 OVC:08 13,0.75,34,34
2015-01-12T16:47:00,32,0.05,93,FEW:02 6 OVC:08 13,0.50,34,33
2015-01-12T16:51:00,32,0.05,96,FEW:02 8 OVC:08 13,0.75,33,33
2015-01-12T17:02:00,32,0.01,96,VV:09 14,1.00,33,33
2015-01-12T17:51:00,32,T,96,SCT:04 8 OVC:08 13,1.00,33,33
2015-01-12T17:58:00,32,T,100,BKN:07 8 OVC:08 13,0.75,32,32
2015-01-12T18:33:00,32,0.01,100,VV:09 10,0.75,32,32
2015-01-12T18:51:00,32,0.01,96,VV:09 10,0.50,33,33
2015-01-12T19:09:00,32,T,96,VV:09 11,1.00,33,33
2015-01-12T19:18:00,32,T,96,VV:09 11,0.75,33,33
2015-01-12T19:49:00,32,,93,VV:09 12,1.00,34,33
2015-01-12T19:51:00,32,T,96,VV:09 12,1.00,33,33
2015-01-12T20:01:00,32,T,96,VV:09 11,0.75,33,33
2015-01-12T20:20:00,32,T,96,VV:09 11,1.00,33,33
2015-01-12T20:35:00,32,T,96,FEW:02 5 OVC:08 11,1.00,33,33
2015-01-12T20:51:00,32,T,96,FEW:02 6 OVC:08 11,1.00,33,33
2015-01-12T21:12:00,32,T,96,VV:09 9,1.00,33,33
2015-01-12T21:36:00,32,T,96,OVC:08 8,2.50,33,33
2015-01-12T21:43:00,32,T,96,OVC:08 8,3.00,33,33
2015-01-12T21:51:00,32,T,96,OVC:08 8,3.00,33,33
2015-01-12T22:01:00,32,T,96,OVC:08 8,2.00,33,33
2015-01-12T22:04:00,32,T,96,OVC:08 7,1.75,33,33
2015-01-12T22:30:00,32,0.01,96,OVC:08 7,2.00,33,33
2015-01-12T22:43:00,32,0.01,96,OVC:08 7,1.50,33,33
2015-01-12T22:51:00,32,0.01,96,OVC:08 7,1.50,33,33
2015-01-12T23:03:00,32,T,96,OVC:08 8,2.00,33,33
2015-01-12T23:15:00,32,T,96,OVC:08 8,3.00,33,33
2015-01-12T23:43:00,32,T,96,OVC:08 10,2.50,33,33
2015-01-12T23:51:00,32,T,96,OVC:08 10,2.50,33,33
2015-01-12T23:59:00,,,,,,,
2015-01-13T00:05:00,32,T,96,OVC:08 11,1.25,33,33
2015-01-13T00:11:00,32,T,96,FEW:02 4 OVC:08 11,1.25,33,33
2015-01-13T00:27:00,32,T,96,FEW:02 5 OVC:08 11,0.75,33,33
2015-01-13T00:51:00,32,T,96,OVC:08 9,1.00,33,33
2015-01-13T01:09:00,32,T,96,SCT:04 4 OVC:08 7,1.50,33,33
2015-01-13T01:14:00,32,T,100,BKN:07 4 OVC:08 7,2.00,32,32
2015-01-13T01:37:00,32,T,96,OVC:08 3,1.75,33,33
2015-01-13T01:51:00,32,T,96,BKN:07 4 OVC:08 14,1.50,33,33
2015-01-13T02:03:00,31,T,92,BKN:07 6 OVC:08 13,1.50,33,32
2015-01-13T02:13:00,32,T,96,SCT:04 6 OVC:08 13,1.50,33,33
2015-01-13T02:51:00,32,T,100,OVC:08 14,1.75,32,32
2015-01-13T02:55:00,31,T,96,OVC:08 16,2.00,32,32
2015-01-13T03:13:00,32,T,100,SCT:04 2 OVC:08 15,2.50,32,32
2015-01-13T03:20:00,32,T,96,SCT:04 2 OVC:08 15,3.00,33,33
2015-01-13T03:31:00,32,T,96,BKN:07 3 OVC:08 15,4.00,33,33
2015-01-13T03:49:00,30,,93,OVC:08 5,3.00,32,31
2015-01-13T03:51:00,31,T,96,OVC:08 5,3.00,32,32
2015-01-13T04:03:00,31,,96,OVC:08 5,2.00,32,32
2015-01-13T04:13:00,31,,96,OVC:08 4,2.00,32,32
2015-01-13T04:28:00,31,,96,OVC:08 4,4.00,32,32
2015-01-13T04:34:00,30,,92,OVC:08 6,7.00,32,31
2015-01-13T04:51:00,29,0.00,88,OVC:08 8,10.00,32,31
2015-01-13T05:21:00,29,,92,OVC:08 11,10.00,31,30
2015-01-13T05:51:00,29,0.00,92,OVC:08 11,10.00,31,30
2015-01-13T06:08:00,28,,89,OVC:08 9,10.00,31,30
2015-01-13T06:27:00,28,,92,OVC:08 7,10.00,30,29
2015-01-13T06:51:00,28,0.00,92,OVC:08 8,10.00,30,29
2015-01-13T07:14:00,28,,92,OVC:08 10,10.00,30,29
2015-01-13T07:51:00,28,0.00,92,OVC:08 11,10.00,30,29
2015-01-13T08:51:00,26,0.00,85,OVC:08 12,10.00,30,28
2015-01-13T09:13:00,26,,85,OVC:08 15,10.00,30,28
2015-01-13T09:51:00,25,0.00,88,BKN:07 13 OVC:08 18,10.00,28,27
2015-01-13T10:01:00,25,,92,FEW:02 10 OVC:08 15,10.00,27,26
2015-01-13T10:49:00,25,,93,FEW:02 23 SCT:04 29,10.00,27,26
2015-01-13T10:51:00,24,0.00,89,FEW:02 25 SCT:04 29,10.00,27,26
2015-01-13T11:51:00,26,0.00,82,CLR:00,10.00,31,29
2015-01-13T12:51:00,27,0.00,75,CLR:00,10.00,34,31
2015-01-13T13:51:00,27,0.00,78,CLR:00,10.00,33,31
2015-01-13T14:51:00,26,0.00,75,CLR:00,10.00,33,30
2015-01-13T15:51:00,27,0.00,82,CLR:00,10.00,32,30
2015-01-13T16:51:00,26,0.00,85,CLR:00,9.00,30,28
2015-01-13T17:20:00,26,,89,BKN:07 22,10.00,29,28
2015-01-13T17:41:00,26,,89,SCT:04 22,10.00,29,28
2015-01-13T17:51:00,24,0.00,92,FEW:02 22,10.00,26,25
2015-01-13T18:51:00,20,0.00,96,CLR:00,9.00,21,21
2015-01-13T19:13:00,18,,96,FEW:02 2,2.00,19,19
2015-01-13T19:15:00,17,,96,VV:09 2,1.00,18,18
2015-01-13T19:20:00,16,,92,VV:09 2,0.25,18,17
2015-01-13T19:51:00,18,0.00,96,VV:09 1,0.25,19,19
2015-01-13T20:10:00,15,,96,SCT:04 2 OVC:08 19,0.25,16,16
2015-01-13T20:38:00,17,,89,BKN:07 18 BKN:07 31,1.50,20,19
2015-01-13T20:44:00,19,,92,SCT:04 18,2.50,21,20
2015-01-13T20:51:00,20,0.00,92,SCT:04 18 BKN:07 31,2.50,22,21
2015-01-13T20:56:00,20,,92,FEW:02 18 BKN:07 31,3.00,22,21
2015-01-13T20:58:00,20,,92,FEW:02 18 BKN:07 31,1.75,22,21
2015-01-13T21:13:00,22,,88,OVC:08 31,4.00,25,24
2015-01-13T21:29:00,18,,88,FEW:02 5 OVC:08 31,1.50,21,20
2015-01-13T21:36:00,18,,88,FEW:02 5 OVC:08 31,0.50,21,20
2015-01-13T21:51:00,17,0.00,85,FEW:02 4 OVC:08 30,0.75,21,20
2015-01-13T22:04:00,14,,84,OVC:08 29,1.00,18,17
2015-01-13T22:15:00,15,,88,OVC:08 29,0.50,18,17
2015-01-13T22:34:00,15,,84,OVC:08 27,2.00,19,18
2015-01-13T22:49:00,18,,93,OVC:08 27,6.00,19,19
2015-01-13T22:51:00,17,0.00,89,OVC:08 27,6.00,20,19
2015-01-13T23:43:00,18,,88,FEW:02 1 OVC:08 26,7.00,21,20
2015-01-13T23:51:00,18,0.00,88,OVC:08 26,6.00,21,20
2015-01-13T23:59:00,,,,,,,
2015-01-14T00:51:00,21,0.00,88,SCT:04 22 OVC:08 28,8.00,24,23
2015-01-14T01:11:00,21,,88,BKN:07 12 BKN:07 22 OVC:08 27,10.00,24,23
2015-01-14T01:51:00,21,0.00,88,OVC:08 14,10.00,24,23
2015-01-14T02:32:00,22,,88,OVC:08 15,10.00,25,24
2015-01-14T02:51:00,22,0.00,88,OVC:08 15,10.00,25,24
2015-01-14T02:59:00,22,,88,SCT:04 8 OVC:08 17,10.00,25,24
2015-01-14T03:07:00,22,,88,BKN:07 7 OVC:08 17,10.00,25,24
2015-01-14T03:51:00,23,0.00,88,OVC:08 8,10.00,26,25
2015-01-14T04:18:00,23,,88,OVC:08 10,10.00,26,25
2015-01-14T04:51:00,23,0.00,88,SCT:04 10 OVC:08 19,10.00,26,25
2015-01-14T05:51:00,23,0.00,88,OVC:08 21,10.00,26,25
2015-01-14T06:51:00,24,0.00,92,OVC:08 20,9.00,26,25
2015-01-14T07:51:00,22,0.00,84,OVC:08 20,10.00,26,25
2015-01-14T08:51:00,23,0.00,88,OVC:08 19,10.00,26,25
2015-01-14T09:35:00,23,,88,BKN:07 10 OVC:08 19,10.00,26,25
2015-01-14T09:49:00,23,,86,SCT:04 10 OVC:08 19,10.00,27,26
2015-01-14T09:51:00,23,0.00,88,SCT:04 10 OVC:08 19,10.00,26,25
2015-01-14T10:40:00,23,,85,OVC:08 14,10.00,27,26
2015-01-14T10:51:00,24,0.00,85,OVC:08 15,10.00,28,27
2015-01-14T11:27:00,23,,81,OVC:08 17,1.00,28,26
2015-01-14T11:36:00,23,,85,OVC:08 17,10.00,27,26
2015-01-14T11:51:00,23,0.00,81,OVC:08 17,10.00,28,26
2015-01-14T12:51:00,23,0.00,81,OVC:08 17,10.00,28,26
2015-01-14T13:51:00,23,0.00,78,OVC:08 18,10.00,29,27
2015-01-14T14:51:00,22,0.00,75,OVC:08 19,10.00,29,26
2015-01-14T15:51:00,21,0.00,72,OVC:08 19,10.00,29,26
2015-01-14T16:51:00,21,0.00,75,OVC:08 19,10.00,28,25
2015-01-14T17:51:00,21,0.00,75,OVC:08 18,10.00,28,25
2015-01-14T18:51:00,21,0.00,75,OVC:08 17,10.00,28,25
2015-01-14T19:51:00,22,0.00,81,OVC:08 18,10.00,27,25
2015-01-14T20:51:00,22,0.00,81,OVC:08 17,10.00,27,25
2015-01-14T21:51:00,22,0.00,81,OVC:08 16,10.00,27,25
2015-01-14T22:51:00,21,0.00,75,OVC:08 17,10.00,28,25
2015-01-14T23:51:00,21,0.00,75,OVC:08 16,10.00,28,25
2015-01-14T23:59:00,,,,,,,
2015-01-15T00:51:00,22,0.00,81,OVC:08 16,10.00,27,25
2015-01-15T01:51:00,22,0.00,81,OVC:08 16,10.00,27,25
2015-01-15T02:51:00,21,0.00,81,OVC:08 16,10.00,26,24
2015-01-15T03:51:00,20,0.00,81,OVC:08 16,10.00,25,23
2015-01-15T04:51:00,20,0.00,84,OVC:08 16,10.00,24,23
2015-01-15T05:51:00,18,0.00,77,OVC:08 15,10.00,24,22
2015-01-15T06:36:00,16,,74,OVC:08 14,10.00,23,21
2015-01-15T06:51:00,16,0.00,78,OVC:08 14,10.00,22,20
2015-01-15T07:51:00,15,0.00,88,OVC:08 14,10.00,18,17
2015-01-15T08:45:00,12,,84,OVC:08 15,10.00,16,15
2015-01-15T08:51:00,11,0.00,84,BKN:07 15,10.00,15,14
2015-01-15T08:58:00,11,,88,BKN:07 14,10.00,14,13
2015-01-15T09:04:00,12,,88,SCT:04 14,10.00,15,14
2015-01-15T09:11:00,12,,88,BKN:07 14,10.00,15,14
2015-01-15T09:51:00,15,0.00,84,BKN:07 14,10.00,19,18
2015-01-15T10:31:00,15,,78,SCT:04 14,10.00,21,19
2015-01-15T10:51:00,16,0.00,78,CLR:00,10.00,22,20
2015-01-15T11:51:00,19,0.00,81,CLR:00,10.00,24,22
2015-01-15T12:51:00,19,0.00,69,CLR:00,10.00,28,25
2015-01-15T13:51:00,21,0.00,78,CLR:00,10.00,27,25
2015-01-15T14:51:00,21,0.00,78,CLR:00,10.00,27,25
2015-01-15T15:51:00,20,0.00,75,CLR:00,10.00,27,25
2015-01-15T16:51:00,19,0.00,75,CLR:00,10.00,26,24
2015-01-15T17:51:00,18,0.00,81,CLR:00,10.00,23,21
2015-01-15T18:51:00,18,0.00,77,CLR:00,10.00,24,22
2015-01-15T19:51:00,17,0.00,82,CLR:00,10.00,22,20
2015-01-15T20:51:00,16,0.00,85,CLR:00,9.00,20,19
2015-01-15T21:51:00,15,0.00,84,CLR:00,9.00,19,18
2015-01-15T22:51:00,18,0.00,88,CLR:00,9.00,21,20
2015-01-15T23:51:00,16,0.00,88,CLR:00,8.00,19,18
2015-01-15T23:59:00,,,,,,,
2015-01-16T00:51:00,17,0.00,89,CLR:00,7.00,20,19
2015-01-16T01:51:00,17,0.00,89,CLR:00,8.00,20,19
2015-01-16T02:51:00,18,0.00,92,CLR:00,7.00,20,19
2015-01-16T03:51:00,18,0.00,85,FEW:02 120,8.00,22,21
2015-01-16T04:51:00,19,0.00,89,OVC:08 100,7.00,22,21
2015-01-16T05:51:00,21,0.00,88,OVC:08 100,7.00,24,23
2015-01-16T06:51:00,22,0.00,84,OVC:08 100,7.00,26,25
2015-01-16T07:51:00,22,0.00,81,OVC:08 100,7.00,27,25
2015-01-16T08:51:00,22,0.00,88,OVC:08 110,5.00,25,24
2015-01-16T09:51:00,24,0.00,89,BKN:07 100,5.00,27,26
2015-01-16T10:51:00,26,0.00,82,FEW:02 65 OVC:08 90,5.00,31,29
2015-01-16T11:51:00,25,0.00,85,SCT:04 55 OVC:08 70,5.00,29,27
2015-01-16T12:51:00,26,T,85,FEW:02 35 BKN:07 45 OVC:08 55,3.00,30,28
2015-01-16T13:51:00,26,0.00,79,BKN:07 65 OVC:08 80,5.00,32,30
2015-01-16T14:51:00,27,T,82,FEW:02 50 OVC:08 60,3.00,32,30
2015-01-16T15:51:00,28,T,82,BKN:07 47 OVC:08 55,4.00,33,31
2015-01-16T16:51:00,28,0.00,85,BKN:07 47 OVC:08 65,4.00,32,30
2015-01-16T17:51:00,28,0.00,82,BKN:07 42 BKN:07 49 OVC:08 60,6.00,33,31
2015-01-16T18:51:00,28,0.00,82,OVC:08 39,7.00,33,31
2015-01-16T19:51:00,27,T,72,OVC:08 34,9.00,35,32
2015-01-16T20:51:00,28,0.00,79,SCT:04 27 BKN:07 39 OVC:08 80,8.00,34,32
2015-01-16T21:05:00,28,,76,BKN:07 29 BKN:07 39 OVC:08 50,8.00,35,32
2015-01-16T21:32:00,26,,75,SCT:04 26 BKN:07 90,8.00,33,30
2015-01-16T21:51:00,24,0.00,82,FEW:02 85,8.00,29,27
2015-01-16T22:51:00,27,0.00,85,BKN:07 39 OVC:08 48,5.00,31,29
2015-01-16T23:51:00,26,0.00,85,FEW:02 46 BKN:07 60,6.00,30,28
2015-01-16T23:59:00,,,,,,,
2015-01-17T00:51:00,25,0.00,88,BKN:07 60,5.00,28,27
2015-01-17T01:51:00,25,0.00,92,CLR:00,4.00,27,26
2015-01-17T02:51:00,23,0.00,88,CLR:00,4.00,26,25
2015-01-17T03:36:00,19,,89,CLR:00,2.50,22,21
2015-01-17T03:45:00,19,,89,CLR:00,4.00,22,21
2015-01-17T03:51:00,19,0.00,92,CLR:00,5.00,21,20
2015-01-17T04:45:00,18,,88,CLR:00,1.25,21,20
2015-01-17T04:49:00,18,,86,CLR:00,0.50,21,20
2015-01-17T04:51:00,18,0.00,85,CLR:00,0.50,22,21
2015-01-17T05:01:00,18,,88,CLR:00,1.50,21,20
2015-01-17T05:05:00,18,,88,CLR:00,3.00,21,20
2015-01-17T05:19:00,14,,88,FEW:02 2,1.75,17,16
2015-01-17T05:25:00,16,,92,VV:09 2,0.25,18,17
2015-01-17T05:51:00,17,0.00,92,VV:09 2,0.25,19,18
2015-01-17T06:31:00,16,,88,BKN:07 3,2.00,19,18
2015-01-17T06:36:00,16,,88,BKN:07 3,5.00,19,18
2015-01-17T06:42:00,17,,92,SCT:04 3,5.00,19,18
2015-01-17T06:51:00,16,0.00,88,FEW:02 3,6.00,19,18
2015-01-17T07:40:00,12,,88,CLR:00,1.50,15,14
2015-01-17T07:44:00,12,,92,VV:09 2,0.75,14,13
2015-01-17T07:51:00,11,0.00,88,VV:09 1,0.25,14,13
2015-01-17T08:51:00,16,0.00,85,VV:09 2,0.00,20,19
2015-01-17T09:51:00,19,0.00,89,VV:09 1,0.00,22,21
2015-01-17T10:41:00,21,,81,BKN:07 3,2.00,26,24
2015-01-17T10:44:00,21,,81,SCT:04 3,3.00,26,24
2015-01-17T10:51:00,23,0.00,81,SCT:04 3,5.00,28,26
2015-01-17T11:51:00,24,0.00,89,CLR:00,9.00,27,26
2015-01-17T12:51:00,25,0.00,88,CLR:00,9.00,28,27
2015-01-17T13:51:00,24,0.00,79,CLR:00,10.00,30,28
2015-01-17T14:51:00,24,0.00,73,CLR:00,10.00,32,29
2015-01-17T15:51:00,25,0.00,75,CLR:00,10.00,32,29
2015-01-17T16:51:00,25,0.00,75,CLR:00,10.00,32,29
2015-01-17T17:51:00,22,0.00,84,CLR:00,10.00,26,25
2015-01-17T18:51:00,17,0.00,89,CLR:00,9.00,20,19
2015-01-17T19:51:00,20,0.00,84,FEW:02 120,9.00,24,23
2015-01-17T20:51:00,21,0.00,88,SCT:04 85,9.00,24,23
2015-01-17T21:51:00,21,0.00,85,OVC:08 49,8.00,25,24
2015-01-17T22:51:00,25,0.00,75,OVC:08 50,10.00,32,29
2015-01-17T23:51:00,26,0.00,89,OVC:08 49,7.00,29,28
2015-01-17T23:59:00,,,,,,,
2015-01-18T00:51:00,27,T,78,FEW:02 45 BKN:07 75 OVC:08 90,10.00,33,31
2015-01-18T01:51:00,26,0.00,85,OVC:08 47,8.00,30,28
2015-01-18T02:51:00,26,0.00,82,OVC:08 50,9.00,31,29
2015-01-18T03:51:00,26,0.00,79,BKN:07 55,10.00,32,30
2015-01-18T04:51:00,26,0.00,85,CLR:00,7.00,30,28
2015-01-18T05:51:00,26,0.00,89,BKN:07 55,6.00,29,28
2015-01-18T06:51:00,23,0.00,88,CLR:00,8.00,26,25
2015-01-18T07:51:00,25,0.00,88,CLR:00,7.00,28,27
2015-01-18T08:51:00,24,0.00,85,CLR:00,6.00,28,27
2015-01-18T09:51:00,27,0.00,82,CLR:00,8.00,32,30
2015-01-18T10:51:00,29,0.00,85,CLR:00,8.00,33,31
2015-01-18T11:51:00,29,0.00,70,CLR:00,9.00,38,34
2015-01-18T12:51:00,30,0.00,76,CLR:00,10.00,37,34
2015-01-18T13:51:00,27,0.00,51,FEW:02 95 BKN:07 110,10.00,44,37
2015-01-18T14:51:00,29,0.00,54,OVC:08 80,10.00,45,38
2015-01-18T15:51:00,32,0.00,68,OVC:08 90,10.00,42,38
2015-01-18T16:51:00,30,0.00,65,OVC:08 70,10.00,41,36
2015-01-18T17:51:00,30,0.00,68,BKN:07 90 OVC:08 110,10.00,40,36
2015-01-18T18:51:00,31,0.00,73,OVC:08 70,10.00,39,36
2015-01-18T19:51:00,30,0.00,82,FEW:02 75 OVC:08 100,9.00,35,33
2015-01-18T20:51:00,31,0.00,82,SCT:04 70 OVC:08 95,9.00,36,34
2015-01-18T21:51:00,30,0.00,85,OVC:08 95,8.00,34,32
2015-01-18T22:51:00,30,0.00,68,OVC:08 95,10.00,40,36
2015-01-18T23:51:00,30,0.00,62,BKN:07 70 OVC:08 85,10.00,42,37
2015-01-18T23:59:00,,,,,,,
2015-01-19T00:51:00,30,0.00,76,OVC:08 47,10.00,37,34
2015-01-19T01:51:00,31,0.02,76,BKN:07 34 OVC:08 46,10.00,38,35
2015-01-19T02:51:00,32,0.00,86,SCT:04 39 BKN:07 60 OVC:08 75,10.00,36,34
2015-01-19T03:51:00,32,0.00,86,FEW:02 41 BKN:07 80,10.00,36,34
2015-01-19T04:51:00,32,0.00,89,FEW:02 50 BKN:07 70,9.00,35,34
2015-01-19T05:51:00,30,0.00,92,BKN:07 60,10.00,32,31
2015-01-19T06:51:00,30,0.00,92,BKN:07 60 OVC:08 75,7.00,32,31
2015-01-19T07:51:00,30,0.00,92,OVC:08 75,6.00,32,31
2015-01-19T08:51:00,30,0.00,92,BKN:07 75,5.00,32,31
2015-01-19T09:51:00,31,0.00,96,SCT:04 70,3.00,32,32
2015-01-19T10:51:00,32,0.00,89,CLR:00,5.00,35,34
2015-01-19T11:51:00,34,0.00,89,OVC:08 70,6.00,37,36
2015-01-19T12:51:00,35,0.00,86,BKN:07 70,8.00,39,37
2015-01-19T13:51:00,35,0.00,71,BKN:07 70,10.00,44,40
2015-01-19T14:51:00,25,0.00,44,CLR:00,10.00,46,37
2015-01-19T15:51:00,32,0.00,70,BKN:07 65 BKN:07 80,10.00,41,37
2015-01-19T16:51:00,32,0.00,73,OVC:08 60,10.00,40,36
2015-01-19T17:51:00,27,0.00,62,OVC:08 60,10.00,39,34
2015-01-19T18:51:00,27,0.00,65,BKN:07 70 OVC:08 80,10.00,38,33
2015-01-19T19:51:00,26,0.00,67,OVC:08 65,10.00,36,32
2015-01-19T20:51:00,25,0.00,70,BKN:07 75,10.00,34,30
2015-01-19T21:51:00,24,0.00,67,CLR:00,10.00,34,30
2015-01-19T22:51:00,23,0.00,75,CLR:00,10.00,30,27
2015-01-19T23:51:00,22,0.00,81,CLR:00,10.00,27,25
2015-01-19T23:59:00,,,,,,,
2015-01-20T00:51:00,22,0.00,81,CLR:00,10.00,27,25
2015-01-20T01:51:00,21,0.00,81,CLR:00,10.00,26,24
2015-01-20T02:51:00,20,0.00,81,CLR:00,10.00,25,23
2015-01-20T03:51:00,19,0.00,81,CLR:00,10.00,24,22
2015-01-20T04:51:00,20,0.00,84,CLR:00,10.00,24,23
2015-01-20T05:51:00,20,0.00,81,CLR:00,10.00,25,23
2015-01-20T06:51:00,19,0.00,81,CLR:00,10.00,24,22
2015-01-20T07:51:00,18,0.00,88,CLR:00,10.00,21,20
2015-01-20T08:51:00,20,0.00,81,CLR:00,10.00,25,23
2015-01-20T09:51:00,22,0.00,81,CLR:00,10.00,27,25
2015-01-20T10:51:00,22,0.00,75,CLR:00,10.00,29,26
2015-01-20T11:51:00,23,0.00,75,CLR:00,10.00,30,27
2015-01-20T12:51:00,25,0.00,70,CLR:00,10.00,34,30
2015-01-20T13:51:00,26,0.00,70,CLR:00,10.00,35,31
2015-01-20T14:51:00,25,0.00,62,CLR:00,10.00,37,32
2015-01-20T15:51:00,24,0.00,59,CLR:00,10.00,37,32
2015-01-20T16:51:00,25,0.00,64,CLR:00,10.00,36,32
2015-01-20T17:51:00,24,0.00,73,CLR:00,10.00,32,29
2015-01-20T18:51:00,24,0.00,76,CLR:00,10.00,31,28
2015-01-20T19:51:00,23,0.00,81,CLR:00,10.00,28,26
2015-01-20T20:51:00,23,0.00,88,CLR:00,10.00,26,25
2015-01-20T21:51:00,21,0.00,81,CLR:00,10.00,26,24
2015-01-20T22:51:00,22,0.00,84,CLR:00,10.00,26,25
2015-01-20T23:51:00,20,0.00,88,CLR:00,10.00,23,22
2015-01-20T23:59:00,,,,,,,
2015-01-21T00:51:00,19,0.00,85,CLR:00,10.00,23,22
2015-01-21T01:51:00,18,0.00,85,CLR:00,10.00,22,21
2015-01-21T02:51:00,16,0.00,88,CLR:00,10.00,19,18
2015-01-21T03:51:00,17,0.00,89,CLR:00,10.00,20,19
2015-01-21T04:51:00,15,0.00,81,CLR:00,10.00,20,18
2015-01-21T05:51:00,15,0.00,84,CLR:00,10.00,19,18
2015-01-21T06:51:00,14,0.00,84,CLR:00,10.00,18,17
2015-01-21T07:51:00,15,0.00,84,CLR:00,10.00,19,18
2015-01-21T08:51:00,16,0.00,85,CLR:00,10.00,20,19
2015-01-21T09:51:00,18,0.00,81,CLR:00,10.00,23,21
2015-01-21T10:51:00,18,0.00,75,CLR:00,10.00,25,23
2015-01-21T11:51:00,19,0.00,75,CLR:00,10.00,26,24
2015-01-21T12:51:00,18,0.00,63,CLR:00,10.00,29,25
2015-01-21T13:51:00,18,0.00,59,CLR:00,10.00,31,26
2015-01-21T14:51:00,20,0.00,61,CLR:00,10.00,32,28
2015-01-21T15:51:00,19,0.00,56,CLR:00,10.00,33,28
2015-01-21T16:51:00,20,0.00,58,CLR:00,10.00,33,28
2015-01-21T17:51:00,20,0.00,69,CLR:00,10.00,29,26
2015-01-21T18:51:00,20,0.00,72,CLR:00,10.00,28,25
2015-01-21T19:51:00,19,0.00,75,CLR:00,10.00,26,24
2015-01-21T20:51:00,19,0.00,85,CLR:00,10.00,23,22
2015-01-21T21:51:00,18,0.00,81,CLR:00,10.00,23,21
2015-01-21T22:51:00,16,0.00,85,CLR:00,10.00,20,19
2015-01-21T23:51:00,17,0.00,82,CLR:00,10.00,22,20
2015-01-21T23:59:00,,,,,,,
2015-01-22T00:51:00,14,0.00,81,CLR:00,10.00,19,17
2015-01-22T01:51:00,15,0.00,81,CLR:00,10.00,20,18
2015-01-22T02:51:00,14,0.00,84,CLR:00,10.00,18,17
2015-01-22T03:51:00,14,0.00,84,CLR:00,10.00,18,17
2015-01-22T04:51:00,12,0.00,71,CLR:00,10.00,20,18
2015-01-22T05:51:00,8,0.00,62,CLR:00,10.00,19,16
2015-01-22T06:51:00,12,0.00,80,CLR:00,10.00,17,16
2015-01-22T07:51:00,12,0.00,80,CLR:00,10.00,17,16
2015-01-22T08:51:00,13,0.00,77,CLR:00,10.00,19,17
2015-01-22T09:51:00,14,0.00,71,CLR:00,10.00,22,19
2015-01-22T10:51:00,15,0.00,68,CLR:00,10.00,24,21
